Recent.Dat
11 21 2017 21 21 00 00000000 00110000  13.4 1532.6 168.6  -1.0  0.1   3.911  24.29     0     0
    0.090   -0.596 105.0 122.0
    0.132   -0.630 101.0 119.0
    0.133   -0.579 100.0 120.0
    0.078   -0.455 102.0 120.0
    0.094   -0.568  95.0 109.0
    0.124   -0.667  90.0 111.0
    0.141   -0.660  84.0 111.0
    0.157   -0.693  81.0 103.0

Recent.Dat
11 25 2017 01 57 00 00000000 00110000  12.8 1527.3 168.1  -0.3  0.3   3.986  22.19     0     0
    0.013   -0.176 201.0 199.0
    0.008   -0.238 189.0 186.0
    0.004   -0.257 180.0 177.0
    0.002   -0.213 177.0 176.0
    0.008   -0.228 177.0 172.0
    0.011   -0.275 171.0 167.0
    0.011   -0.272 165.0 164.0
    0.000   -0.258 160.0 165.0
    0.052   -0.205 157.0 162.0
    0.020   -0.208 154.0 168.0
   -0.001   -0.253 150.0 167.0
    0.017   -0.275 144.0 155.0
   -0.016   -0.301 144.0 141.0
    0.007   -0.291 143.0 146.0
    0.018   -0.348 137.0 139.0
    0.079   -0.474 128.0 134.0
    0.098   -0.492 123.0 127.0
    0.049   -0.371 126.0 131.0
    0.109   -0.498 116.0 129.0
    0.133   -0.552 111.0 125.0
    0.153   -0.650 108.0 120.0
    0.148   -0.628 106.0 115.0
    0.187   -0.696 103.0 113.0
    0.186   -0.654  99.0 115.0
    0.201   -0.675  97.0 104.0
    0.187   -0.646  93.0  99.0
    0.200   -0.623  90.0  98.0
    0.199   -0.645  90.0  92.0
    0.197   -0.705  84.0  89.0
    0.239   -0.704  77.0  98.0

Recent.Dat
11 25 2017 02 03 00 00000000 00110000  12.8 1527.2 168.1  -0.2  0.7   3.992  22.16     0     0
    0.036   -0.219 194.0 193.0
    0.036   -0.276 183.0 180.0
    0.046   -0.290 176.0 178.0
    0.053   -0.287 172.0 173.0
    0.045   -0.297 167.0 163.0
    0.020   -0.303 163.0 159.0
    0.030   -0.308 162.0 160.0
    0.046   -0.273 157.0 154.0
    0.041   -0.286 155.0 152.0
    0.079   -0.372 147.0 145.0
    0.100   -0.419 144.0 142.0
    0.102   -0.406 140.0 142.0
    0.074   -0.376 139.0 138.0
    0.055   -0.338 139.0 141.0
    0.101   -0.317 131.0 148.0
    0.138   -0.369 128.0 161.0
    0.155   -0.417 123.0 150.0
    0.186   -0.531 120.0 134.0
    0.162   -0.551 116.0 135.0
    0.186   -0.585 113.0 150.0
    0.157   -0.610 109.0 139.0
    0.141   -0.555 107.0 124.0
    0.139   -0.504 105.0 123.0
    0.161   -0.567 102.0 124.0
    0.117   -0.451 102.0 127.0
    0.093   -0.442 102.0 110.0
    0.181   -0.600  93.0  96.0
    0.195   -0.566  90.0  94.0
    0.220   -0.640  83.0  98.0
    0.262   -0.693  79.0  99.0

Recent.Dat
11 25 2017 02 09 00 00000000 00110000  12.7 1527.2 168.0  -0.2  0.7   3.986  22.16     0     0
    0.026   -0.208 195.0 194.0
   -0.001   -0.237 187.0 183.0
    0.042   -0.283 175.0 176.0
    0.051   -0.291 170.0 175.0
    0.024   -0.205 172.0 171.0
    0.043   -0.230 169.0 172.0
    0.013   -0.216 162.0 169.0
    0.021   -0.258 158.0 171.0
    0.044   -0.300 154.0 185.0
    0.012   -0.266 151.0 177.0
   -0.029   -0.150 151.0 173.0
   -0.069   -0.112 153.0 146.0
   -0.051   -0.202 148.0 134.0
   -0.072   -0.180 145.0 129.0
   -0.065   -0.168 140.0 128.0
    0.011   -0.311 132.0 126.0
    0.013   -0.346 128.0 119.0
    0.015   -0.385 125.0 117.0
    0.043   -0.433 121.0 114.0
    0.053   -0.420 117.0 111.0
    0.087   -0.521 110.0 105.0
    0.093   -0.515 107.0 103.0
    0.116   -0.554 103.0  98.0
    0.152   -0.580  97.0  96.0
    0.199   -0.665  91.0  95.0
    0.198   -0.666  88.0  93.0
    0.216   -0.706  81.0  92.0
    0.211   -0.729  80.0  94.0
    0.235   -0.743  75.0  91.0
    0.195   -0.715  74.0  83.0

Recent.Dat
11 25 2017 02 15 00 00000000 00110000  12.7 1527.2 168.1  -0.3  0.2   3.990  22.16     0     0
    0.040   -0.230 195.0 193.0
    0.030   -0.247 188.0 183.0
    0.051   -0.249 178.0 178.0
    0.027   -0.259 171.0 174.0
    0.044   -0.205 170.0 185.0
   -0.098    0.095 186.0 196.0
   -0.141    0.221 196.0 195.0
   -0.130    0.131 182.0 176.0
   -0.077   -0.091 163.0 160.0
   -0.030   -0.216 154.0 155.0
    0.034   -0.335 148.0 150.0
    0.061   -0.417 142.0 146.0
    0.092   -0.502 138.0 142.0
    0.117   -0.479 134.0 141.0
    0.071   -0.445 133.0 134.0
    0.082   -0.449 128.0 132.0
    0.116   -0.562 122.0 125.0
    0.116   -0.547 119.0 121.0
    0.087   -0.575 115.0 118.0
    0.151   -0.635 110.0 117.0
    0.183   -0.674 108.0 114.0
    0.194   -0.674 103.0 116.0
    0.154   -0.775 101.0 105.0
    0.147   -0.770  99.0 102.0
    0.185   -0.774  94.0 102.0
    0.193   -0.794  90.0  97.0
    0.162   -0.780  85.0  92.0
    0.094   -0.725  83.0  86.0
    0.094   -0.762  80.0  81.0
    0.111   -0.786  76.0  75.0

Recent.Dat
11 25 2017 02 21 00 00000000 00110000  12.7 1527.2 167.4  -0.3  0.8   3.992  22.16     0     0
   -0.081    0.223 215.0 218.0
   -0.131    0.294 219.0 219.0
   -0.177    0.221 215.0 203.0
   -0.168    0.108 201.0 185.0
   -0.116   -0.050 174.0 176.0
   -0.099   -0.118 164.0 167.0
   -0.124   -0.125 160.0 164.0
   -0.093   -0.214 155.0 158.0
   -0.076   -0.281 147.0 155.0
   -0.091   -0.375 141.0 153.0
   -0.090   -0.413 135.0 145.0
   -0.085   -0.441 133.0 138.0
   -0.037   -0.480 127.0 136.0
    0.007   -0.557 122.0 135.0
    0.045   -0.514 118.0 135.0
    0.058   -0.553 114.0 126.0
    0.089   -0.600 109.0 125.0
    0.102   -0.661 107.0 122.0
    0.083   -0.665 102.0 116.0
    0.104   -0.675 100.0 114.0
    0.135   -0.654  98.0 119.0
    0.150   -0.618  93.0 116.0
    0.147   -0.616  89.0 105.0
    0.156   -0.678  84.0 105.0
    0.159   -0.684  82.0  97.0
    0.150   -0.662  77.0  94.0
    0.158   -0.647  74.0  91.0
    0.164   -0.723  69.0  86.0
    0.158   -0.707  68.0  82.0
    0.143   -0.633  66.0  78.0

Recent.Dat
11 25 2017 02 27 00 00000000 00110000  12.7 1527.2 167.8  -0.2  0.7   3.994  22.16     0     0
   -0.013    0.235 216.0 215.0
   -0.008    0.239 211.0 208.0
   -0.050    0.142 200.0 189.0
   -0.038   -0.043 179.0 175.0
   -0.013   -0.058 172.0 169.0
    0.002   -0.137 167.0 166.0
   -0.005   -0.139 161.0 157.0
    0.013   -0.209 155.0 149.0
    0.045   -0.211 150.0 145.0
    0.064   -0.225 144.0 145.0
    0.060   -0.218 141.0 136.0
    0.086   -0.257 136.0 132.0
    0.090   -0.317 131.0 135.0
    0.129   -0.361 124.0 132.0
    0.139   -0.442 120.0 128.0
    0.118   -0.386 118.0 124.0
    0.155   -0.444 115.0 124.0
    0.150   -0.462 111.0 126.0
    0.142   -0.515 109.0 117.0
    0.149   -0.553 104.0 112.0
    0.167   -0.601 101.0 121.0
    0.190   -0.618  95.0 121.0
    0.207   -0.654  91.0 109.0
    0.223   -0.669  89.0 104.0
    0.229   -0.635  85.0 114.0
    0.219   -0.664  81.0 115.0
    0.212   -0.631  75.0 106.0
    0.211   -0.677  74.0 103.0
    0.229   -0.724  71.0  97.0
    0.248   -0.762  70.0  94.0

Recent.Dat
11 25 2017 02 33 00 00000000 00110000  12.7 1527.2 167.8  -0.3  0.6   3.992  22.15     0     0
   -0.021   -0.047 203.0 209.0
   -0.106    0.169 214.0 218.0
   -0.120    0.127 211.0 210.0
   -0.119    0.057 202.0 189.0
   -0.085   -0.034 184.0 179.0
   -0.089    0.005 184.0 170.0
   -0.057   -0.121 169.0 164.0
   -0.036   -0.231 157.0 158.0
    0.016   -0.344 147.0 154.0
    0.056   -0.498 143.0 156.0
    0.061   -0.466 142.0 154.0
    0.057   -0.446 135.0 154.0
    0.059   -0.436 131.0 150.0
    0.070   -0.476 126.0 142.0
    0.077   -0.483 123.0 144.0
    0.090   -0.475 117.0 137.0
    0.122   -0.525 116.0 127.0
    0.119   -0.569 112.0 120.0
    0.146   -0.617 108.0 122.0
    0.177   -0.604 103.0 122.0
    0.167   -0.608  99.0 111.0
    0.144   -0.542  96.0 109.0
    0.118   -0.482  96.0 107.0
    0.101   -0.437  95.0  97.0
    0.153   -0.559  88.0  94.0
    0.165   -0.639  83.0  87.0
    0.156   -0.595  84.0  79.0
    0.170   -0.604  79.0  76.0
    0.173   -0.593  76.0  74.0
    0.163   -0.627  74.0  71.0

Recent.Dat
11 25 2017 02 39 00 00000000 00110000  12.7 1527.2 168.3  -0.3  0.6   4.007  22.17     0     0
   -0.046    0.276 216.0 215.0
   -0.108    0.280 213.0 205.0
   -0.067    0.026 189.0 181.0
   -0.083    0.026 183.0 173.0
   -0.041   -0.056 171.0 166.0
    0.007   -0.181 162.0 162.0
    0.006   -0.162 159.0 156.0
   -0.011   -0.082 157.0 157.0
    0.034   -0.202 149.0 152.0
    0.060   -0.241 144.0 145.0
    0.064   -0.282 143.0 137.0
    0.087   -0.301 136.0 133.0
    0.073   -0.298 132.0 127.0
    0.089   -0.341 128.0 134.0
    0.096   -0.351 124.0 136.0
    0.113   -0.384 120.0 123.0
    0.101   -0.327 116.0 117.0
    0.117   -0.346 114.0 118.0
    0.124   -0.419 110.0 116.0
    0.149   -0.504 104.0 110.0
    0.161   -0.519 101.0 105.0
    0.134   -0.458  98.0 108.0
    0.112   -0.484  95.0 102.0
    0.132   -0.478  92.0  96.0
    0.179   -0.567  85.0  95.0
    0.165   -0.607  80.0  89.0
    0.164   -0.588  79.0  83.0
    0.180   -0.597  75.0  77.0
    0.209   -0.644  69.0  79.0
    0.174   -0.561  68.0  72.0

Recent.Dat
11 25 2017 02 45 00 00000000 00110000  12.7 1527.1 168.3  -0.4  0.2   4.015  22.14     0     0
    0.017   -0.277 197.0 196.0
    0.033   -0.258 190.0 198.0
   -0.009   -0.155 190.0 210.0
   -0.064   -0.054 197.0 207.0
   -0.052   -0.087 187.0 179.0
   -0.070   -0.084 180.0 179.0
   -0.035   -0.237 172.0 173.0
    0.002   -0.342 155.0 168.0
    0.034   -0.389 149.0 157.0
    0.019   -0.396 144.0 153.0
    0.027   -0.425 140.0 149.0
    0.056   -0.522 136.0 138.0
    0.067   -0.515 129.0 136.0
    0.086   -0.519 126.0 133.0
    0.117   -0.564 125.0 135.0
    0.092   -0.532 121.0 127.0
    0.073   -0.490 121.0 124.0
    0.116   -0.558 115.0 121.0
    0.153   -0.606 108.0 113.0
    0.155   -0.617 107.0 110.0
    0.168   -0.620 102.0 108.0
    0.167   -0.620  98.0 108.0
    0.163   -0.604  96.0 104.0
    0.175   -0.623  91.0 104.0
    0.184   -0.650  89.0 103.0
    0.196   -0.683  86.0  93.0
    0.217   -0.739  81.0  88.0
    0.223   -0.741  77.0  83.0
    0.242   -0.777  74.0  82.0
    0.252   -0.748  71.0  82.0

Recent.Dat
11 25 2017 02 51 00 00000000 00110000  12.7 1527.2 168.3  -0.4  0.2   4.012  22.16     0     0
    0.000   -0.148 203.0 199.0
   -0.007    0.035 205.0 203.0
    0.003   -0.040 198.0 198.0
    0.021   -0.189 182.0 183.0
    0.019   -0.293 170.0 173.0
    0.006   -0.310 161.0 156.0
    0.018   -0.286 156.0 155.0
    0.042   -0.302 152.0 151.0
    0.085   -0.424 146.0 149.0
    0.094   -0.406 141.0 147.0
    0.104   -0.388 139.0 139.0
    0.104   -0.412 137.0 138.0
    0.125   -0.409 134.0 135.0
    0.154   -0.416 127.0 136.0
    0.139   -0.439 124.0 127.0
    0.141   -0.450 121.0 127.0
    0.144   -0.445 118.0 126.0
    0.162   -0.484 116.0 114.0
    0.158   -0.515 114.0 112.0
    0.179   -0.551 109.0 110.0
    0.183   -0.610 106.0 105.0
    0.201   -0.613 102.0 103.0
    0.206   -0.616 100.0 100.0
    0.214   -0.653  95.0  99.0
    0.207   -0.680  91.0  94.0
    0.205   -0.647  88.0  88.0
    0.196   -0.624  85.0  86.0
    0.189   -0.617  81.0  77.0
    0.199   -0.609  77.0  77.0
    0.153   -0.525  77.0  79.0

Recent.Dat
11 25 2017 02 57 00 00000000 00110000  12.7 1527.2 168.3  -0.2  0.0   4.014  22.16     0     0
   -0.011    0.011 211.0 211.0
   -0.103   -0.004 207.0 203.0
   -0.065   -0.168 193.0 190.0
   -0.044   -0.226 179.0 171.0
   -0.010   -0.247 170.0 166.0
   -0.024   -0.331 161.0 163.0
   -0.010   -0.413 157.0 159.0
    0.030   -0.519 153.0 156.0
    0.050   -0.541 150.0 151.0
    0.089   -0.555 146.0 147.0
    0.104   -0.608 143.0 144.0
    0.124   -0.631 140.0 142.0
    0.127   -0.629 135.0 136.0
    0.118   -0.615 130.0 131.0
    0.104   -0.595 129.0 127.0
    0.091   -0.586 124.0 123.0
    0.123   -0.601 119.0 118.0
    0.158   -0.635 115.0 114.0
    0.164   -0.670 112.0 111.0
    0.180   -0.686 107.0 108.0
    0.182   -0.728 104.0 105.0
    0.206   -0.720 102.0 103.0
    0.198   -0.708  99.0  98.0
    0.187   -0.683  95.0  92.0
    0.206   -0.664  89.0  91.0
    0.196   -0.639  85.0  95.0
    0.187   -0.652  84.0 104.0
    0.159   -0.577  79.0 104.0
    0.165   -0.571  75.0 108.0
    0.175   -0.594  72.0 112.0

Recent.Dat
11 25 2017 03 03 00 00000000 00110000  12.7 1527.2 167.1  -0.2  0.6   4.022  22.16     0     0
    0.005   -0.061 200.0 199.0
   -0.004   -0.057 194.0 193.0
    0.002   -0.171 180.0 177.0
    0.031   -0.266 169.0 165.0
    0.047   -0.295 163.0 161.0
    0.058   -0.280 156.0 159.0
    0.060   -0.289 153.0 157.0
    0.062   -0.302 150.0 156.0
    0.080   -0.331 148.0 149.0
    0.070   -0.367 146.0 148.0
    0.095   -0.361 142.0 144.0
    0.098   -0.385 140.0 138.0
    0.097   -0.391 136.0 134.0
    0.097   -0.408 132.0 133.0
    0.105   -0.403 130.0 129.0
    0.130   -0.437 124.0 126.0
    0.132   -0.464 120.0 123.0
    0.137   -0.461 117.0 118.0
    0.142   -0.462 115.0 115.0
    0.163   -0.509 111.0 113.0
    0.144   -0.476 107.0 107.0
    0.163   -0.446 104.0 111.0
    0.174   -0.501 101.0 117.0
    0.192   -0.532  98.0 113.0
    0.177   -0.543  94.0 114.0
    0.141   -0.428  93.0 121.0
    0.090   -0.340  96.0 107.0
    0.089   -0.317  97.0 102.0
    0.063   -0.270  90.0 109.0
    0.024   -0.179  88.0 101.0

Recent.Dat
11 25 2017 03 09 00 00000000 00110000  12.7 1527.2 168.1  -0.2  0.6   4.028  22.16     0     0
    0.026   -0.233 199.0 198.0
   -0.006   -0.199 193.0 185.0
   -0.002   -0.221 181.0 179.0
    0.015   -0.218 172.0 171.0
    0.043   -0.304 163.0 166.0
    0.042   -0.359 161.0 159.0
    0.042   -0.368 156.0 153.0
    0.060   -0.412 152.0 150.0
    0.063   -0.381 149.0 146.0
    0.055   -0.430 146.0 143.0
    0.080   -0.451 141.0 138.0
    0.090   -0.401 138.0 135.0
    0.091   -0.420 136.0 133.0
    0.106   -0.454 132.0 130.0
    0.128   -0.524 127.0 126.0
    0.144   -0.512 124.0 122.0
    0.163   -0.553 120.0 121.0
    0.168   -0.604 117.0 116.0
    0.169   -0.612 114.0 112.0
    0.190   -0.592 111.0 112.0
    0.210   -0.617 109.0 121.0
    0.215   -0.612 104.0 115.0
    0.135   -0.486 110.0 103.0
    0.148   -0.489 105.0  98.0
    0.227   -0.621  94.0 103.0
    0.248   -0.652  89.0  98.0
    0.228   -0.632  88.0  92.0
    0.148   -0.475  93.0 103.0
    0.093   -0.387  91.0 128.0
    0.079   -0.321  88.0 124.0

Recent.Dat
11 25 2017 03 15 00 00000000 00110000  12.7 1527.2 168.3  -0.4  -0.2   4.025  22.15     0     0
    0.027   -0.286 200.0 195.0
    0.034   -0.344 184.0 183.0
    0.035   -0.326 182.0 176.0
    0.030   -0.306 176.0 172.0
    0.035   -0.353 168.0 168.0
    0.024   -0.403 165.0 164.0
    0.046   -0.482 161.0 162.0
    0.044   -0.530 156.0 158.0
    0.063   -0.546 153.0 153.0
    0.073   -0.529 150.0 149.0
    0.087   -0.565 145.0 144.0
    0.071   -0.572 142.0 138.0
    0.072   -0.641 136.0 134.0
    0.096   -0.628 133.0 134.0
    0.113   -0.630 129.0 133.0
    0.134   -0.636 125.0 129.0
    0.152   -0.668 122.0 122.0
    0.148   -0.626 118.0 121.0
    0.172   -0.597 113.0 125.0
    0.181   -0.649 109.0 119.0
    0.120   -0.558 112.0 113.0
    0.110   -0.447 111.0 129.0
    0.075   -0.389 107.0 125.0
    0.074   -0.384 107.0 106.0
    0.016   -0.217 111.0 117.0
   -0.036   -0.158 110.0 121.0
   -0.005   -0.149 100.0 128.0
    0.036   -0.259  94.0 125.0
    0.100   -0.338  85.0 130.0
    0.108   -0.406  80.0 123.0

Recent.Dat
11 25 2017 03 21 00 00000000 00110000  12.7 1527.2 167.7  -0.3  0.4   4.023  22.15     0     0
    0.046   -0.211 197.0 197.0
    0.032   -0.250 188.0 187.0
    0.033   -0.332 179.0 177.0
    0.060   -0.366 173.0 172.0
    0.042   -0.349 170.0 172.0
   -0.001   -0.352 166.0 164.0
    0.039   -0.385 161.0 159.0
    0.026   -0.402 155.0 155.0
    0.030   -0.396 150.0 152.0
    0.038   -0.443 145.0 147.0
    0.057   -0.444 143.0 147.0
    0.070   -0.450 142.0 149.0
    0.057   -0.551 136.0 146.0
    0.080   -0.570 132.0 146.0
    0.107   -0.598 131.0 150.0
    0.060   -0.488 132.0 143.0
    0.122   -0.582 124.0 141.0
    0.172   -0.645 118.0 148.0
    0.116   -0.556 120.0 142.0
    0.085   -0.452 123.0 132.0
    0.048   -0.403 122.0 120.0
    0.059   -0.406 122.0 119.0
    0.158   -0.609 104.0 121.0
    0.159   -0.566 103.0 143.0
    0.094   -0.413 108.0 146.0
   -0.002   -0.238 118.0 130.0
    0.046   -0.245 110.0 138.0
    0.113   -0.422  94.0 135.0
    0.150   -0.507  84.0 130.0
    0.145   -0.519  82.0 124.0

Recent.Dat
11 25 2017 03 27 00 00000000 00110000  12.7 1527.2 167.9  -0.3  0.5   4.011  22.15     0     0
    0.055   -0.238 192.0 193.0
    0.005   -0.195 189.0 183.0
    0.032   -0.225 180.0 175.0
    0.047   -0.279 172.0 167.0
    0.049   -0.334 164.0 161.0
    0.037   -0.303 160.0 163.0
    0.053   -0.329 155.0 162.0
    0.045   -0.323 152.0 155.0
    0.023   -0.235 151.0 158.0
    0.018   -0.232 148.0 157.0
    0.031   -0.271 145.0 151.0
    0.043   -0.274 140.0 152.0
    0.044   -0.259 138.0 151.0
    0.022   -0.246 137.0 165.0
    0.013   -0.234 134.0 167.0
    0.041   -0.330 130.0 144.0
    0.065   -0.461 124.0 132.0
    0.110   -0.522 119.0 132.0
    0.148   -0.620 116.0 133.0
    0.160   -0.633 114.0 137.0
    0.109   -0.501 114.0 142.0
    0.015   -0.240 119.0 139.0
   -0.033   -0.137 126.0 134.0
    0.011   -0.173 120.0 141.0
    0.004   -0.206 112.0 139.0
    0.025   -0.255 108.0 138.0
    0.089   -0.341  98.0 134.0
    0.097   -0.337  92.0 143.0
    0.132   -0.415  87.0 139.0
    0.135   -0.428  81.0 131.0

Recent.Dat
11 25 2017 03 33 00 00000000 00110000  12.7 1527.2 167.7  -0.3  0.6   4.001  22.15     0     0
    0.058   -0.124 192.0 196.0
    0.049   -0.160 185.0 189.0
    0.030   -0.159 179.0 179.0
    0.044   -0.178 172.0 172.0
    0.046   -0.278 168.0 167.0
   -0.017   -0.143 178.0 167.0
   -0.055   -0.059 182.0 168.0
   -0.112    0.003 173.0 163.0
   -0.061   -0.106 166.0 165.0
   -0.009   -0.145 157.0 168.0
   -0.025   -0.082 148.0 171.0
   -0.090   -0.023 146.0 175.0
   -0.151    0.066 148.0 171.0
   -0.101   -0.030 141.0 153.0
   -0.048   -0.106 135.0 141.0
    0.001   -0.142 128.0 139.0
   -0.019   -0.186 124.0 134.0
    0.044   -0.322 118.0 139.0
    0.064   -0.352 114.0 139.0
    0.086   -0.400 107.0 139.0
    0.059   -0.389 106.0 134.0
    0.073   -0.378 106.0 140.0
    0.031   -0.299 106.0 136.0
    0.021   -0.222 105.0 142.0
    0.058   -0.319  94.0 138.0
    0.113   -0.428  85.0 136.0
    0.122   -0.411  80.0 139.0
    0.132   -0.467  78.0 141.0
    0.112   -0.415  74.0 135.0
    0.129   -0.429  71.0 125.0

Recent.Dat
11 25 2017 03 39 00 00000000 00110000  12.7 1527.2 167.6  -0.2  0.7   4.001  22.15     0     0
    0.031   -0.137 191.0 196.0
    0.034   -0.113 183.0 192.0
    0.043   -0.146 177.0 185.0
    0.043   -0.178 171.0 178.0
    0.047   -0.227 166.0 174.0
    0.052   -0.268 162.0 171.0
    0.024   -0.193 162.0 173.0
   -0.003   -0.170 159.0 167.0
   -0.017   -0.166 155.0 164.0
   -0.013   -0.173 151.0 160.0
    0.023   -0.240 146.0 160.0
    0.003   -0.179 147.0 167.0
   -0.037   -0.111 146.0 165.0
    0.037   -0.223 136.0 160.0
    0.104   -0.385 128.0 177.0
    0.092   -0.362 128.0 181.0
    0.066   -0.275 127.0 173.0
    0.046   -0.268 124.0 163.0
    0.065   -0.254 124.0 161.0
    0.044   -0.241 122.0 156.0
    0.026   -0.196 123.0 153.0
    0.014   -0.193 128.0 151.0
    0.026   -0.195 123.0 151.0
    0.074   -0.312 119.0 149.0
    0.061   -0.283 120.0 142.0
    0.076   -0.319 119.0 136.0
    0.102   -0.334 121.0 137.0
    0.113   -0.319 117.0 136.0
    0.089   -0.326 114.0 128.0
    0.091   -0.306 109.0 115.0

Recent.Dat
11 25 2017 03 45 00 00000000 00110000  12.7 1527.1 167.9  -0.6  0.1   4.011  22.14     0     0
    0.047   -0.208 195.0 194.0
    0.040   -0.243 184.0 186.0
    0.027   -0.264 176.0 179.0
   -0.004   -0.179 176.0 177.0
   -0.012   -0.156 172.0 178.0
   -0.046   -0.135 169.0 180.0
   -0.066   -0.127 164.0 183.0
   -0.091   -0.089 164.0 191.0
   -0.089   -0.047 165.0 192.0
   -0.154    0.059 168.0 192.0
   -0.131    0.043 165.0 181.0
   -0.119    0.005 166.0 187.0
   -0.100    0.029 163.0 184.0
   -0.102    0.007 160.0 177.0
   -0.105   -0.006 157.0 171.0
   -0.099    0.022 152.0 175.0
   -0.058    0.002 147.0 163.0
   -0.024   -0.087 144.0 157.0
   -0.022   -0.131 139.0 161.0
   -0.011   -0.149 132.0 159.0
   -0.023   -0.124 125.0 154.0
   -0.017   -0.167 120.0 148.0
   -0.027   -0.129 110.0 143.0
   -0.018   -0.125 100.0 139.0
   -0.014   -0.122  96.0 136.0
   -0.020   -0.100  90.0 133.0
   -0.016   -0.164  84.0 126.0
   -0.025   -0.153  77.0 118.0
   -0.008   -0.185  72.0 112.0
   -0.017   -0.175  69.0 102.0

Recent.Dat
11 25 2017 03 51 00 00000000 00110000  12.7 1527.2 167.9  -0.2  0.4   4.008  22.15     0     0
    0.040   -0.265 195.0 194.0
    0.023   -0.282 183.0 182.0
    0.030   -0.299 177.0 176.0
    0.029   -0.334 174.0 176.0
    0.023   -0.288 172.0 180.0
    0.006   -0.246 169.0 175.0
    0.004   -0.250 165.0 170.0
   -0.001   -0.298 156.0 173.0
   -0.006   -0.229 156.0 179.0
    0.038   -0.255 151.0 176.0
    0.015   -0.306 149.0 160.0
   -0.052   -0.216 151.0 156.0
   -0.032   -0.211 148.0 158.0
   -0.008   -0.234 148.0 153.0
    0.061   -0.342 150.0 146.0
    0.091   -0.417 153.0 138.0
    0.072   -0.360 158.0 153.0
    0.090   -0.367 157.0 153.0
    0.082   -0.349 155.0 153.0
    0.089   -0.346 148.0 144.0
    0.088   -0.303 143.0 135.0
    0.098   -0.341 140.0 144.0
    0.088   -0.373 140.0 147.0
    0.086   -0.360 133.0 141.0
    0.072   -0.348 125.0 137.0
    0.071   -0.299 117.0 142.0
    0.034   -0.256 110.0 134.0
    0.047   -0.257 100.0 135.0
    0.073   -0.288  90.0 134.0
    0.052   -0.296  79.0 126.0

Recent.Dat
11 25 2017 03 57 00 00000000 00110000  12.7 1527.2 167.8  -0.2  0.7   4.027  22.15     0     0
    0.023   -0.146 194.0 199.0
    0.020   -0.047 187.0 192.0
   -0.016   -0.106 183.0 186.0
   -0.010   -0.157 178.0 176.0
    0.018   -0.174 170.0 173.0
   -0.005   -0.168 165.0 168.0
    0.008   -0.265 159.0 165.0
    0.037   -0.282 156.0 166.0
    0.022   -0.211 154.0 164.0
   -0.010   -0.154 152.0 163.0
   -0.001   -0.214 149.0 165.0
   -0.017   -0.226 144.0 150.0
   -0.020   -0.216 140.0 144.0
   -0.009   -0.219 138.0 148.0
   -0.043   -0.139 136.0 148.0
   -0.052   -0.065 139.0 145.0
   -0.046   -0.071 140.0 136.0
   -0.064   -0.114 133.0 119.0
   -0.057   -0.111 129.0 114.0
   -0.025   -0.200 124.0 115.0
    0.036   -0.325 114.0 122.0
    0.060   -0.357 109.0 131.0
    0.093   -0.435 106.0 125.0
    0.083   -0.389 104.0 128.0
    0.034   -0.274 110.0 119.0
    0.082   -0.303 108.0 130.0
    0.078   -0.319 108.0 144.0
    0.096   -0.383 103.0 145.0
    0.074   -0.356 104.0 142.0
    0.071   -0.343 105.0 139.0

Recent.Dat
11 25 2017 04 03 00 00000000 00110000  12.7 1527.1 167.7  -0.3  0.5   4.017  22.14     0     0
    0.037   -0.225 193.0 193.0
    0.037   -0.236 183.0 185.0
    0.047   -0.298 176.0 175.0
    0.014   -0.261 172.0 169.0
    0.057   -0.335 163.0 167.0
    0.061   -0.340 157.0 165.0
    0.007   -0.382 155.0 161.0
    0.007   -0.314 155.0 160.0
    0.033   -0.283 151.0 164.0
    0.019   -0.261 148.0 157.0
    0.026   -0.274 144.0 157.0
    0.038   -0.311 142.0 159.0
    0.006   -0.267 145.0 161.0
    0.004   -0.275 138.0 160.0
    0.052   -0.390 129.0 156.0
    0.087   -0.355 123.0 162.0
    0.090   -0.373 121.0 156.0
    0.075   -0.367 121.0 160.0
    0.050   -0.470 115.0 143.0
    0.050   -0.413 115.0 148.0
   -0.059   -0.113 124.0 155.0
   -0.044   -0.139 119.0 154.0
    0.058   -0.356 106.0 155.0
    0.146   -0.476 100.0 155.0
    0.136   -0.458  98.0 148.0
    0.126   -0.511  95.0 141.0
    0.018   -0.287 104.0 120.0
    0.004   -0.231 109.0 104.0
   -0.023   -0.157 102.0 109.0
   -0.035   -0.132 100.0  96.0

Recent.Dat
11 25 2017 04 09 00 00000000 00110000  12.7 1527.2 168.1  -0.2  0.1   4.022  22.15     0     0
    0.040   -0.179 196.0 195.0
    0.019   -0.204 185.0 188.0
    0.000   -0.186 183.0 179.0
    0.006   -0.198 178.0 176.0
    0.022   -0.215 175.0 171.0
    0.004   -0.174 170.0 171.0
    0.006   -0.229 163.0 168.0
    0.013   -0.217 161.0 161.0
   -0.001   -0.143 156.0 163.0
    0.004   -0.147 153.0 159.0
    0.002   -0.218 148.0 165.0
    0.019   -0.266 143.0 165.0
    0.026   -0.275 148.0 158.0
    0.036   -0.294 148.0 164.0
   -0.032   -0.218 141.0 172.0
   -0.047   -0.111 138.0 179.0
   -0.037   -0.117 133.0 177.0
   -0.010   -0.217 125.0 169.0
